record started at: 10-08-19 04:43:02

file format version: 4
captureMode: Offline
eye resolution: 320x240 
scene resolution: 640x480
recordFrameCount sceneFrameCount avg_fps sceneQTtime(d:h:m:s.tv/ts) porQTtime(d:h:m:s.tv/ts) porX porY pupilX pupilY cornealRefX cornealRefY diameterW diameterH
3713 3713 29.96 0:00:02:03.562/600 0:00:02:03.542/600 311.37 335.01 190.26 130.49 -1000.00 -1000.00 30.00 41.00 
3714 3714 29.96 0:00:02:03.582/600 0:00:02:03.562/600 313.62 335.59 189.65 130.65 -1000.00 -1000.00 30.00 41.00 
3715 3715 29.96 0:00:02:04.02/600 0:00:02:03.582/600 314.35 336.06 189.46 130.77 -1000.00 -1000.00 28.00 41.00 
3716 3716 29.96 0:00:02:04.22/600 0:00:02:04.02/600 314.16 336.20 189.52 130.80 -1000.00 -1000.00 30.00 40.00 
3717 3717 29.96 0:00:02:04.42/600 0:00:02:04.22/600 314.53 336.60 189.43 130.90 -1000.00 -1000.00 28.00 40.00 
3718 3718 29.96 0:00:02:04.62/600 0:00:02:04.42/600 317.00 336.54 188.73 130.90 -1000.00 -1000.00 33.00 41.00 
3719 3719 29.96 0:00:02:04.82/600 0:00:02:04.62/600 335.25 328.10 183.33 128.92 -1000.00 -1000.00 34.00 24.00 
3720 3720 29.96 0:00:02:04.102/600 0:00:02:04.82/600 363.13 319.39 175.17 126.92 -1000.00 -1000.00 38.00 25.00 
3721 3721 29.96 0:00:02:04.122/600 0:00:02:04.102/600 391.26 310.75 166.89 124.92 -1000.00 -1000.00 38.00 25.00 
3722 3722 29.96 0:00:02:04.142/600 0:00:02:04.122/600 417.60 302.11 159.07 122.91 -1000.00 -1000.00 38.00 24.00 
3723 3723 29.96 0:00:02:04.163/600 0:00:02:04.142/600 428.38 301.58 155.95 122.83 -1000.00 -1000.00 37.00 24.00 
3724 3724 29.96 0:00:02:04.183/600 0:00:02:04.163/600 429.67 301.68 155.58 122.86 -1000.00 -1000.00 38.00 25.00 
3725 3725 29.96 0:00:02:04.203/600 0:00:02:04.183/600 430.80 300.91 155.23 122.67 -1000.00 -1000.00 38.00 25.00 
3726 3726 29.96 0:00:02:04.223/600 0:00:02:04.203/600 431.54 300.65 155.01 122.61 -1000.00 -1000.00 38.00 24.00 
3727 3727 29.96 0:00:02:04.243/600 0:00:02:04.223/600 432.18 300.65 154.82 122.61 -1000.00 -1000.00 38.00 24.00 
3728 3728 29.96 0:00:02:04.263/600 0:00:02:04.243/600 432.89 300.04 154.60 122.46 -1000.00 -1000.00 38.00 25.00 
3729 3729 29.96 0:00:02:04.283/600 0:00:02:04.263/600 433.32 299.95 154.47 122.44 -1000.00 -1000.00 39.00 26.00 
3730 3730 29.96 0:00:02:04.303/600 0:00:02:04.283/600 433.25 299.49 154.48 122.33 -1000.00 -1000.00 38.00 25.00 
3731 3731 29.96 0:00:02:04.323/600 0:00:02:04.303/600 429.80 292.98 155.29 120.69 -1000.00 -1000.00 38.00 26.00 
3732 3732 29.96 0:00:02:04.343/600 0:00:02:04.323/600 426.47 286.98 156.09 119.18 -1000.00 -1000.00 39.00 26.00 
3733 3733 29.96 0:00:02:04.363/600 0:00:02:04.343/600 423.25 280.94 156.85 117.67 -1000.00 -1000.00 38.00 26.00 
3734 3734 29.96 0:00:02:04.383/600 0:00:02:04.363/600 420.65 275.00 157.43 116.19 -1000.00 -1000.00 38.00 26.00 
3735 3735 29.96 0:00:02:04.403/600 0:00:02:04.383/600 421.38 275.11 157.22 116.22 -1000.00 -1000.00 38.00 26.00 
3736 3736 29.96 0:00:02:04.423/600 0:00:02:04.403/600 421.82 274.60 157.09 116.09 -1000.00 -1000.00 38.00 25.00 
3737 3737 29.96 0:00:02:04.443/600 0:00:02:04.423/600 410.33 275.67 160.41 116.31 -1000.00 -1000.00 32.00 26.00 
3738 3738 29.96 0:00:02:04.463/600 0:00:02:04.443/600 385.43 281.06 167.68 117.54 -1000.00 -1000.00 39.00 41.00 
3739 3739 29.96 0:00:02:04.483/600 0:00:02:04.463/600 360.69 286.82 174.86 118.86 -1000.00 -1000.00 40.00 41.00 
3740 3740 29.96 0:00:02:04.503/600 0:00:02:04.483/600 335.61 292.66 182.10 120.18 -1000.00 -1000.00 39.00 40.00 
3741 3741 29.96 0:00:02:04.523/600 0:00:02:04.503/600 321.85 296.53 186.08 121.07 -1000.00 -1000.00 39.00 39.00 
3742 3742 29.96 0:00:02:04.543/600 0:00:02:04.523/600 322.05 296.71 186.03 121.11 -1000.00 -1000.00 39.00 40.00 
3743 3743 29.96 0:00:02:04.563/600 0:00:02:04.543/600 322.10 296.67 186.02 121.10 -1000.00 -1000.00 40.00 40.00 
3744 3744 29.96 0:00:02:04.583/600 0:00:02:04.563/600 322.27 296.79 185.97 121.13 -1000.00 -1000.00 39.00 39.00 
3745 3745 29.96 0:00:02:05.03/600 0:00:02:04.583/600 320.55 303.19 186.66 122.70 -1000.00 -1000.00 39.00 40.00 
3746 3746 29.96 0:00:02:05.23/600 0:00:02:05.03/600 318.04 313.94 187.71 125.33 -1000.00 -1000.00 27.00 41.00 
3747 3747 29.96 0:00:02:05.43/600 0:00:02:05.23/600 315.26 324.05 188.81 127.80 -1000.00 -1000.00 27.00 40.00 
3748 3748 29.96 0:00:02:05.63/600 0:00:02:05.43/600 313.13 334.11 189.74 130.28 -1000.00 -1000.00 28.00 40.00 
3749 3749 29.96 0:00:02:05.83/600 0:00:02:05.63/600 313.80 338.23 189.69 131.30 -1000.00 -1000.00 30.00 40.00 
3750 3750 29.96 0:00:02:05.103/600 0:00:02:05.83/600 314.27 337.68 189.54 131.17 -1000.00 -1000.00 28.00 40.00 
3751 3751 29.96 0:00:02:05.123/600 0:00:02:05.103/600 314.91 337.47 189.35 131.12 -1000.00 -1000.00 29.00 40.00 
3752 3752 29.96 0:00:02:05.143/600 0:00:02:05.123/600 314.99 337.51 189.33 131.13 -1000.00 -1000.00 27.00 40.00 
3753 3753 29.96 0:00:02:05.163/600 0:00:02:05.143/600 314.96 337.72 189.34 131.18 -1000.00 -1000.00 26.00 40.00 
3754 3754 29.96 0:00:02:05.183/600 0:00:02:05.163/600 316.43 338.64 188.96 131.42 -1000.00 -1000.00 27.00 40.00 
3755 3755 29.96 0:00:02:05.203/600 0:00:02:05.183/600 318.07 339.89 188.54 131.74 -1000.00 -1000.00 28.00 40.00 
3756 3756 29.96 0:00:02:05.223/600 0:00:02:05.203/600 319.66 341.58 188.15 132.17 -1000.00 -1000.00 27.00 40.00 
3757 3757 29.96 0:00:02:05.243/600 0:00:02:05.223/600 320.84 343.47 187.88 132.65 -1000.00 -1000.00 26.00 40.00 
3758 3758 29.96 0:00:02:05.263/600 0:00:02:05.243/600 317.91 329.98 188.26 129.28 -1000.00 -1000.00 38.00 36.00 
3759 3759 29.96 0:00:02:05.283/600 0:00:02:05.263/600 313.85 312.71 188.84 125.00 -1000.00 -1000.00 38.00 38.00 
3760 3760 29.96 0:00:02:05.304/600 0:00:02:05.283/600 310.17 294.20 189.26 120.44 -1000.00 -1000.00 39.00 39.00 
3761 3761 29.96 0:00:02:05.324/600 0:00:02:05.304/600 306.18 273.50 189.70 115.38 -1000.00 -1000.00 38.00 37.00 
3762 3762 29.96 0:00:02:05.344/600 0:00:02:05.324/600 306.24 266.86 189.47 113.77 -1000.00 -1000.00 38.00 38.00 
3763 3763 29.96 0:00:02:05.364/600 0:00:02:05.344/600 307.69 263.22 188.95 112.90 -1000.00 -1000.00 39.00 38.00 
3764 3764 29.96 0:00:02:05.384/600 0:00:02:05.364/600 308.71 261.07 188.60 112.38 -1000.00 -1000.00 39.00 39.00 
3765 3765 29.96 0:00:02:05.404/600 0:00:02:05.384/600 309.93 262.12 188.29 112.64 -1000.00 -1000.00 39.00 38.00 
3766 3766 29.96 0:00:02:05.424/600 0:00:02:05.404/600 310.35 265.11 188.27 113.36 -1000.00 -1000.00 39.00 38.00 
3767 3767 29.96 0:00:02:05.444/600 0:00:02:05.424/600 310.24 268.38 188.41 114.16 -1000.00 -1000.00 39.00 38.00 
3768 3768 29.96 0:00:02:05.464/600 0:00:02:05.444/600 310.42 270.02 188.41 114.56 -1000.00 -1000.00 39.00 38.00 
3769 3769 29.96 0:00:02:05.484/600 0:00:02:05.464/600 310.87 269.58 188.27 114.45 -1000.00 -1000.00 39.00 39.00 
3770 3770 29.96 0:00:02:05.504/600 0:00:02:05.484/600 311.15 268.20 188.15 114.12 -1000.00 -1000.00 38.00 39.00 
3771 3771 29.96 0:00:02:05.524/600 0:00:02:05.504/600 311.21 266.72 188.08 113.76 -1000.00 -1000.00 39.00 38.00 
3772 3772 29.96 0:00:02:05.544/600 0:00:02:05.524/600 311.00 265.56 188.11 113.48 -1000.00 -1000.00 40.00 38.00 
3773 3773 29.96 0:00:02:05.564/600 0:00:02:05.544/600 310.89 264.88 188.11 113.31 -1000.00 -1000.00 39.00 38.00 
3774 3774 29.96 0:00:02:05.584/600 0:00:02:05.564/600 311.15 264.09 188.02 113.12 -1000.00 -1000.00 39.00 39.00 
3775 3775 29.96 0:00:02:06.04/600 0:00:02:05.584/600 311.55 263.53 187.89 112.99 -1000.00 -1000.00 39.00 37.00 
3776 3776 29.96 0:00:02:06.24/600 0:00:02:06.04/600 311.97 263.35 187.76 112.95 -1000.00 -1000.00 39.00 39.00 
3777 3777 29.96 0:00:02:06.44/600 0:00:02:06.24/600 311.94 263.26 187.77 112.92 -1000.00 -1000.00 39.00 36.00 
3778 3778 29.96 0:00:02:06.64/600 0:00:02:06.44/600 311.81 263.01 187.80 112.86 -1000.00 -1000.00 39.00 38.00 
3779 3779 29.96 0:00:02:06.84/600 0:00:02:06.64/600 311.39 262.51 187.90 112.74 -1000.00 -1000.00 39.00 36.00 
3780 3780 29.96 0:00:02:06.104/600 0:00:02:06.84/600 311.61 262.32 187.83 112.69 -1000.00 -1000.00 39.00 39.00 
3781 3781 29.96 0:00:02:06.124/600 0:00:02:06.104/600 312.15 262.47 187.69 112.73 -1000.00 -1000.00 39.00 39.00 
3782 3782 29.96 0:00:02:06.144/600 0:00:02:06.124/600 308.81 270.88 188.88 114.76 -1000.00 -1000.00 39.00 40.00 
3783 3783 29.96 0:00:02:06.164/600 0:00:02:06.144/600 305.59 281.59 190.13 117.35 -1000.00 -1000.00 38.00 40.00 
3784 3784 29.96 0:00:02:06.184/600 0:00:02:06.164/600 302.16 292.11 191.42 119.90 -1000.00 -1000.00 39.00 40.00 
3785 3785 29.96 0:00:02:06.204/600 0:00:02:06.184/600 298.37 301.94 192.80 122.28 -1000.00 -1000.00 37.00 40.00 
3786 3786 29.96 0:00:02:06.224/600 0:00:02:06.204/600 298.67 304.00 192.78 122.79 -1000.00 -1000.00 38.00 41.00 
3787 3787 29.96 0:00:02:06.244/600 0:00:02:06.224/600 299.12 303.63 192.64 122.70 -1000.00 -1000.00 37.00 41.00 
3788 3788 29.96 0:00:02:06.264/600 0:00:02:06.244/600 299.49 303.39 192.53 122.64 -1000.00 -1000.00 40.00 41.00 
3789 3789 29.96 0:00:02:06.284/600 0:00:02:06.264/600 302.05 300.13 191.71 121.86 -1000.00 -1000.00 39.00 39.00 
3790 3790 29.96 0:00:02:06.304/600 0:00:02:06.284/600 306.39 294.13 190.31 120.41 -1000.00 -1000.00 40.00 40.00 
3791 3791 29.96 0:00:02:06.324/600 0:00:02:06.304/600 311.19 288.68 188.80 119.10 -1000.00 -1000.00 40.00 40.00 
3792 3792 29.96 0:00:02:06.344/600 0:00:02:06.324/600 315.44 282.59 187.42 117.63 -1000.00 -1000.00 39.00 40.00 
3793 3793 29.96 0:00:02:06.364/600 0:00:02:06.344/600 318.76 280.47 186.43 117.13 -1000.00 -1000.00 40.00 40.00 
3794 3794 29.96 0:00:02:06.384/600 0:00:02:06.364/600 319.87 280.97 186.13 117.25 -1000.00 -1000.00 40.00 40.00 
3795 3795 29.96 0:00:02:06.404/600 0:00:02:06.384/600 320.97 281.49 185.84 117.39 -1000.00 -1000.00 41.00 41.00 
3796 3796 29.96 0:00:02:06.425/600 0:00:02:06.404/600 322.10 282.25 185.55 117.58 -1000.00 -1000.00 39.00 37.00 
3797 3797 29.96 0:00:02:06.445/600 0:00:02:06.425/600 322.60 282.83 185.43 117.72 -1000.00 -1000.00 40.00 37.00 
3798 3798 29.96 0:00:02:06.465/600 0:00:02:06.445/600 323.04 283.10 185.32 117.79 -1000.00 -1000.00 40.00 38.00 
3799 3799 29.96 0:00:02:06.485/600 0:00:02:06.465/600 323.31 283.16 185.25 117.80 -1000.00 -1000.00 39.00 39.00 
3800 3800 29.96 0:00:02:06.505/600 0:00:02:06.485/600 322.24 278.47 185.39 116.66 -1000.00 -1000.00 39.00 38.00 
3801 3801 29.96 0:00:02:06.525/600 0:00:02:06.505/600 321.26 273.22 185.50 115.37 -1000.00 -1000.00 40.00 39.00 
3802 3802 29.96 0:00:02:06.545/600 0:00:02:06.525/600 319.95 267.30 185.68 113.93 -1000.00 -1000.00 39.00 36.00 
3803 3803 29.96 0:00:02:06.565/600 0:00:02:06.545/600 318.92 261.64 185.78 112.55 -1000.00 -1000.00 39.00 38.00 
3804 3804 29.96 0:00:02:06.585/600 0:00:02:06.565/600 318.99 260.37 185.72 112.25 -1000.00 -1000.00 39.00 35.00 
3805 3805 29.96 0:00:02:07.05/600 0:00:02:06.585/600 318.90 259.66 185.72 112.07 -1000.00 -1000.00 39.00 37.00 
3806 3806 29.96 0:00:02:07.25/600 0:00:02:07.05/600 319.14 259.68 185.66 112.08 -1000.00 -1000.00 39.00 36.00 
3807 3807 29.96 0:00:02:07.45/600 0:00:02:07.25/600 318.64 259.36 185.79 112.00 -1000.00 -1000.00 38.00 35.00 
3808 3808 29.96 0:00:02:07.65/600 0:00:02:07.45/600 319.28 260.57 185.65 112.30 -1000.00 -1000.00 39.00 39.00 
3809 3809 29.96 0:00:02:07.85/600 0:00:02:07.65/600 318.24 277.99 186.49 116.52 -1000.00 -1000.00 26.00 39.00 
3810 3810 29.96 0:00:02:07.105/600 0:00:02:07.85/600 318.19 297.98 187.15 121.41 -1000.00 -1000.00 26.00 39.00 
3811 3811 29.96 0:00:02:07.125/600 0:00:02:07.105/600 319.05 317.69 187.55 126.25 -1000.00 -1000.00 29.00 40.00 
3812 3812 29.96 0:00:02:07.145/600 0:00:02:07.125/600 319.06 335.83 188.13 130.74 -1000.00 -1000.00 28.00 39.00 
3813 3813 29.96 0:00:02:07.165/600 0:00:02:07.145/600 321.09 337.75 187.63 131.23 -1000.00 -1000.00 31.00 40.00 
3814 3814 29.96 0:00:02:07.185/600 0:00:02:07.165/600 321.80 337.34 187.41 131.13 -1000.00 -1000.00 25.00 40.00 
3815 3815 29.96 0:00:02:07.205/600 0:00:02:07.185/600 322.10 336.95 187.31 131.04 -1000.00 -1000.00 29.00 40.00 
3816 3816 29.96 0:00:02:07.225/600 0:00:02:07.205/600 322.79 337.17 187.13 131.10 -1000.00 -1000.00 29.00 40.00 
3817 3817 29.96 0:00:02:07.245/600 0:00:02:07.225/600 322.82 337.01 187.11 131.06 -1000.00 -1000.00 28.00 40.00 
3818 3818 29.96 0:00:02:07.265/600 0:00:02:07.245/600 323.42 336.81 186.94 131.01 -1000.00 -1000.00 29.00 40.00 
3819 3819 29.96 0:00:02:07.285/600 0:00:02:07.265/600 324.63 336.34 186.58 130.90 -1000.00 -1000.00 27.00 40.00 
3820 3820 29.96 0:00:02:07.305/600 0:00:02:07.285/600 343.52 328.43 181.01 129.05 -1000.00 -1000.00 33.00 22.00 
3821 3821 29.96 0:00:02:07.325/600 0:00:02:07.305/600 375.84 320.75 171.59 127.33 -1000.00 -1000.00 36.00 39.00 
3822 3822 29.96 0:00:02:07.345/600 0:00:02:07.325/600 408.21 313.59 162.11 125.72 -1000.00 -1000.00 37.00 40.00 
3823 3823 29.96 0:00:02:07.365/600 0:00:02:07.345/600 440.01 306.26 152.70 124.06 -1000.00 -1000.00 36.00 37.00 
3824 3824 29.96 0:00:02:07.385/600 0:00:02:07.365/600 453.79 306.78 148.71 124.26 -1000.00 -1000.00 37.00 39.00 
3825 3825 29.96 0:00:02:07.405/600 0:00:02:07.385/600 454.50 307.15 148.51 124.35 -1000.00 -1000.00 37.00 39.00 
3826 3826 29.96 0:00:02:07.425/600 0:00:02:07.405/600 454.51 307.44 148.51 124.43 -1000.00 -1000.00 37.00 40.00 
3827 3827 29.96 0:00:02:07.445/600 0:00:02:07.425/600 454.21 307.45 148.60 124.43 -1000.00 -1000.00 37.00 39.00 
3828 3828 29.96 0:00:02:07.465/600 0:00:02:07.445/600 453.42 306.75 148.81 124.25 -1000.00 -1000.00 37.00 39.00 
3829 3829 29.96 0:00:02:07.485/600 0:00:02:07.465/600 449.42 302.11 149.85 123.06 -1000.00 -1000.00 37.00 27.00 
3830 3830 29.96 0:00:02:07.505/600 0:00:02:07.485/600 445.69 297.53 150.81 121.90 -1000.00 -1000.00 38.00 29.00 
3831 3831 29.96 0:00:02:07.525/600 0:00:02:07.505/600 441.74 293.66 151.86 120.91 -1000.00 -1000.00 37.00 29.00 
3832 3832 29.96 0:00:02:07.545/600 0:00:02:07.525/600 438.79 289.75 152.60 119.92 -1000.00 -1000.00 37.00 27.00 
3833 3833 29.96 0:00:02:07.566/600 0:00:02:07.545/600 439.02 290.04 152.55 120.00 -1000.00 -1000.00 37.00 27.00 
3834 3834 29.96 0:00:02:07.586/600 0:00:02:07.566/600 439.22 289.54 152.47 119.87 -1000.00 -1000.00 37.00 28.00 
3835 3835 29.96 0:00:02:08.06/600 0:00:02:07.586/600 438.35 292.32 152.80 120.56 -1000.00 -1000.00 38.00 30.00 
3836 3836 29.96 0:00:02:08.26/600 0:00:02:08.06/600 437.50 295.00 153.12 121.23 -1000.00 -1000.00 37.00 25.00 
3837 3837 29.96 0:00:02:08.46/600 0:00:02:08.26/600 436.80 297.35 153.39 121.81 -1000.00 -1000.00 36.00 24.00 
3838 3838 29.96 0:00:02:08.66/600 0:00:02:08.46/600 436.05 300.00 153.68 122.47 -1000.00 -1000.00 37.00 25.00 
3839 3839 29.96 0:00:02:08.86/600 0:00:02:08.66/600 436.30 299.92 153.61 122.45 -1000.00 -1000.00 38.00 25.00 
3840 3840 29.96 0:00:02:08.106/600 0:00:02:08.86/600 436.43 299.68 153.56 122.39 -1000.00 -1000.00 37.00 24.00 
3841 3841 29.96 0:00:02:08.126/600 0:00:02:08.106/600 435.52 300.60 153.85 122.62 -1000.00 -1000.00 38.00 24.00 
3842 3842 29.96 0:00:02:08.146/600 0:00:02:08.126/600 434.53 302.15 154.18 123.00 -1000.00 -1000.00 38.00 26.00 
3843 3843 29.96 0:00:02:08.166/600 0:00:02:08.146/600 433.77 302.86 154.42 123.17 -1000.00 -1000.00 37.00 24.00 
3844 3844 29.96 0:00:02:08.186/600 0:00:02:08.166/600 432.87 304.40 154.72 123.55 -1000.00 -1000.00 37.00 25.00 
3845 3845 29.96 0:00:02:08.206/600 0:00:02:08.186/600 432.82 305.15 154.76 123.74 -1000.00 -1000.00 38.00 25.00 
3846 3846 29.96 0:00:02:08.226/600 0:00:02:08.206/600 433.09 304.43 154.66 123.56 -1000.00 -1000.00 37.00 23.00 
3847 3847 29.96 0:00:02:08.246/600 0:00:02:08.226/600 432.89 304.99 154.73 123.70 -1000.00 -1000.00 38.00 26.00 
3848 3848 29.96 0:00:02:08.266/600 0:00:02:08.246/600 433.12 304.37 154.65 123.55 -1000.00 -1000.00 37.00 23.00 
3849 3849 29.96 0:00:02:08.286/600 0:00:02:08.266/600 433.29 303.70 154.58 123.38 -1000.00 -1000.00 37.00 24.00 
3850 3850 29.96 0:00:02:08.306/600 0:00:02:08.286/600 433.19 303.59 154.61 123.35 -1000.00 -1000.00 37.00 24.00 
3851 3851 29.96 0:00:02:08.326/600 0:00:02:08.306/600 433.18 303.24 154.60 123.26 -1000.00 -1000.00 38.00 26.00 
3852 3852 29.96 0:00:02:08.346/600 0:00:02:08.326/600 432.04 301.34 154.88 122.78 -1000.00 -1000.00 37.00 24.00 
3853 3853 29.96 0:00:02:08.366/600 0:00:02:08.346/600 430.99 299.70 155.14 122.37 -1000.00 -1000.00 37.00 24.00 
3854 3854 29.96 0:00:02:08.386/600 0:00:02:08.366/600 430.04 298.08 155.37 121.96 -1000.00 -1000.00 37.00 25.00 
3855 3855 29.96 0:00:02:08.406/600 0:00:02:08.386/600 429.34 295.94 155.51 121.42 -1000.00 -1000.00 37.00 25.00 
3856 3856 29.96 0:00:02:08.426/600 0:00:02:08.406/600 429.50 295.91 155.46 121.42 -1000.00 -1000.00 37.00 23.00 
3857 3857 29.96 0:00:02:08.446/600 0:00:02:08.426/600 429.65 296.04 155.42 121.45 -1000.00 -1000.00 37.00 24.00 
3858 3858 29.96 0:00:02:08.466/600 0:00:02:08.446/600 417.57 294.58 158.87 121.03 -1000.00 -1000.00 33.00 24.00 
3859 3859 29.96 0:00:02:08.486/600 0:00:02:08.466/600 391.27 293.21 166.37 120.57 -1000.00 -1000.00 38.00 37.00 
3860 3860 29.96 0:00:02:08.506/600 0:00:02:08.486/600 364.91 292.63 173.85 120.30 -1000.00 -1000.00 38.00 39.00 
3861 3861 29.96 0:00:02:08.526/600 0:00:02:08.506/600 338.41 291.60 181.29 119.93 -1000.00 -1000.00 38.00 39.00 
3862 3862 29.96 0:00:02:08.546/600 0:00:02:08.526/600 323.95 292.35 185.36 120.05 -1000.00 -1000.00 38.00 38.00 
3863 3863 29.96 0:00:02:08.566/600 0:00:02:08.546/600 322.74 290.32 185.63 119.55 -1000.00 -1000.00 37.00 36.00 
3864 3864 29.96 0:00:02:08.586/600 0:00:02:08.566/600 319.69 283.36 186.26 117.84 -1000.00 -1000.00 38.00 38.00 
3865 3865 29.96 0:00:02:09.06/600 0:00:02:08.586/600 316.67 276.09 186.87 116.05 -1000.00 -1000.00 38.00 38.00 
3866 3866 29.96 0:00:02:09.26/600 0:00:02:09.06/600 314.02 268.72 187.37 114.25 -1000.00 -1000.00 37.00 37.00 
3867 3867 29.96 0:00:02:09.46/600 0:00:02:09.26/600 312.62 264.28 187.62 113.17 -1000.00 -1000.00 37.00 37.00 
3868 3868 29.96 0:00:02:09.66/600 0:00:02:09.46/600 313.05 264.47 187.50 113.22 -1000.00 -1000.00 37.00 37.00 
3869 3869 29.96 0:00:02:09.87/600 0:00:02:09.66/600 297.77 272.79 192.00 115.18 -1000.00 -1000.00 30.00 37.00 
3870 3870 29.96 0:00:02:09.107/600 0:00:02:09.87/600 264.16 288.68 201.79 118.90 -1000.00 -1000.00 30.00 39.00 
3871 3871 29.96 0:00:02:09.127/600 0:00:02:09.107/600 220.86 315.46 214.54 125.19 -1000.00 -1000.00 32.00 40.00 
3872 3872 29.96 0:00:02:09.147/600 0:00:02:09.127/600 174.82 344.04 228.03 131.87 -1000.00 -1000.00 32.00 39.00 
3873 3873 29.96 0:00:02:09.167/600 0:00:02:09.147/600 144.85 364.67 236.85 136.68 -1000.00 -1000.00 32.00 39.00 
3874 3874 29.96 0:00:02:09.187/600 0:00:02:09.167/600 133.76 377.35 240.31 139.69 -1000.00 -1000.00 32.00 39.00 
3875 3875 29.96 0:00:02:09.207/600 0:00:02:09.187/600 132.34 378.97 240.76 140.08 -1000.00 -1000.00 32.00 39.00 
3876 3876 29.96 0:00:02:09.227/600 0:00:02:09.207/600 133.48 378.35 240.43 139.94 -1000.00 -1000.00 33.00 39.00 
3877 3877 29.96 0:00:02:09.247/600 0:00:02:09.227/600 134.55 377.81 240.12 139.81 -1000.00 -1000.00 32.00 40.00 
3878 3878 29.96 0:00:02:09.267/600 0:00:02:09.247/600 135.36 377.18 239.88 139.66 -1000.00 -1000.00 32.00 40.00 
3879 3879 29.96 0:00:02:09.287/600 0:00:02:09.267/600 135.98 376.81 239.70 139.58 -1000.00 -1000.00 32.00 40.00 
3880 3880 29.96 0:00:02:09.307/600 0:00:02:09.287/600 136.48 376.41 239.55 139.48 -1000.00 -1000.00 33.00 39.00 
3881 3881 29.96 0:00:02:09.327/600 0:00:02:09.307/600 136.81 376.08 239.45 139.41 -1000.00 -1000.00 33.00 40.00 
3882 3882 29.96 0:00:02:09.347/600 0:00:02:09.327/600 140.69 385.55 238.79 141.75 -1000.00 -1000.00 32.00 35.00 
3883 3883 29.96 0:00:02:09.367/600 0:00:02:09.347/600 147.52 405.45 237.75 146.69 -1000.00 -1000.00 33.00 29.00 
3884 3884 29.96 0:00:02:09.387/600 0:00:02:09.367/600 154.35 425.19 236.69 151.63 -1000.00 -1000.00 33.00 31.00 
3885 3885 29.96 0:00:02:09.407/600 0:00:02:09.387/600 161.15 444.86 235.63 156.60 -1000.00 -1000.00 33.00 31.00 
3886 3886 29.96 0:00:02:09.427/600 0:00:02:09.407/600 164.53 455.19 235.12 159.22 -1000.00 -1000.00 34.00 31.00 
3887 3887 29.96 0:00:02:09.447/600 0:00:02:09.427/600 164.84 456.44 235.09 159.54 -1000.00 -1000.00 33.00 29.00 
3888 3888 29.96 0:00:02:09.467/600 0:00:02:09.447/600 165.09 460.97 235.20 160.68 -1000.00 -1000.00 33.00 24.00 
3889 3889 29.96 0:00:02:09.487/600 0:00:02:09.467/600 165.52 465.63 235.27 161.86 -1000.00 -1000.00 33.00 24.00 
3890 3890 29.96 0:00:02:09.507/600 0:00:02:09.487/600 165.86 470.01 235.35 162.97 -1000.00 -1000.00 33.00 24.00 
3891 3891 29.96 0:00:02:09.527/600 0:00:02:09.507/600 166.43 473.03 235.32 163.73 -1000.00 -1000.00 34.00 23.00 
3892 3892 29.96 0:00:02:09.547/600 0:00:02:09.527/600 167.45 472.26 235.01 163.55 -1000.00 -1000.00 34.00 26.00 
3893 3893 29.96 0:00:02:09.567/600 0:00:02:09.547/600 168.83 470.86 234.58 163.21 -1000.00 -1000.00 34.00 24.00 
3894 3894 29.96 0:00:02:09.587/600 0:00:02:09.567/600 171.12 468.24 233.85 162.58 -1000.00 -1000.00 34.00 28.00 
3895 3895 29.96 0:00:02:10.07/600 0:00:02:09.587/600 173.41 465.54 233.12 161.92 -1000.00 -1000.00 34.00 30.00 
3896 3896 29.96 0:00:02:10.27/600 0:00:02:10.07/600 176.05 462.71 232.28 161.24 -1000.00 -1000.00 34.00 31.00 
3897 3897 29.96 0:00:02:10.47/600 0:00:02:10.27/600 179.86 457.99 231.06 160.09 -1000.00 -1000.00 35.00 32.00 
3898 3898 29.96 0:00:02:10.67/600 0:00:02:10.47/600 184.31 452.39 229.62 158.73 -1000.00 -1000.00 35.00 32.00 
3899 3899 29.96 0:00:02:10.87/600 0:00:02:10.67/600 190.13 445.32 227.76 157.01 -1000.00 -1000.00 36.00 32.00 
3900 3900 29.96 0:00:02:10.107/600 0:00:02:10.87/600 196.19 436.78 225.77 154.93 -1000.00 -1000.00 37.00 38.00 
3901 3901 29.96 0:00:02:10.127/600 0:00:02:10.107/600 201.45 430.12 224.08 153.31 -1000.00 -1000.00 37.00 35.00 
3902 3902 29.96 0:00:02:10.147/600 0:00:02:10.127/600 206.16 424.83 222.59 152.03 -1000.00 -1000.00 37.00 33.00 
3903 3903 29.96 0:00:02:10.167/600 0:00:02:10.147/600 210.18 419.76 221.29 150.80 -1000.00 -1000.00 37.00 35.00 
3904 3904 29.96 0:00:02:10.187/600 0:00:02:10.167/600 214.16 415.96 220.06 149.89 -1000.00 -1000.00 37.00 35.00 
3905 3905 29.96 0:00:02:10.207/600 0:00:02:10.187/600 218.23 410.37 218.73 148.53 -1000.00 -1000.00 37.00 34.00 
3906 3906 29.96 0:00:02:10.228/600 0:00:02:10.207/600 222.26 403.59 217.38 146.87 -1000.00 -1000.00 37.00 38.00 
3907 3907 29.96 0:00:02:10.248/600 0:00:02:10.228/600 226.61 396.64 215.92 145.18 -1000.00 -1000.00 34.00 37.00 
